flag,filename,malware,ip,long_domain,port,blank_href 
n,003518,0,0,0,1,5
n,003519,0,0,0,1,1
n,003520,0,0,0,1,0
n,003521,1,0,0,1,59
n,003522,0,0,0,1,0
n,003523,0,0,0,1,4
n,003524,0,0,0,1,0
n,003525,0,0,0,1,12
n,003526,0,0,0,1,10
n,003527,0,0,0,1,0
n,003528,0,0,0,1,17
n,003529,0,0,1,1,1
n,003530,0,0,0,1,0
n,003531,0,0,1,1,0
n,003532,0,0,0,1,0
n,003533,0,0,0,1,13
n,003534,0,0,0,1,16
n,003535,0,0,0,1,0
n,003536,0,0,0,1,0
n,003537,0,0,0,1,1
n,003538,0,0,0,1,17
n,003539,0,0,0,1,1
n,003540,0,0,0,1,0
n,003541,0,0,0,1,32
n,003542,0,0,0,1,0
n,003543,0,0,0,1,0
n,003544,0,0,0,1,6
n,003545,0,0,0,1,0
n,003546,0,0,0,1,26
n,003547,0,0,0,1,6
n,003548,0,0,0,1,0
n,003549,0,0,0,1,1
n,003550,0,0,0,1,1
n,003551,0,0,0,1,0
n,003552,0,0,0,1,0
n,003553,0,0,0,1,0
n,003554,0,0,0,1,1
n,003555,0,0,0,1,0
n,003556,0,0,0,1,0
n,003557,0,0,0,1,0
n,003558,0,0,0,1,9
n,003559,0,0,0,1,0
n,003560,0,0,0,1,1
n,003561,0,0,0,1,0
n,003562,0,0,0,1,1
n,003563,0,0,0,1,0
n,003564,0,0,0,1,5
n,003565,0,0,0,1,0
n,003566,0,0,0,1,2
n,003567,0,0,0,1,0
n,003568,0,0,0,1,0
n,003569,0,0,0,1,0
n,003570,0,0,0,1,12
n,003571,0,0,0,1,2
n,003572,0,0,0,1,11
n,003573,0,0,0,1,0
n,003574,0,0,0,1,0
n,003575,0,0,0,1,0
n,003576,0,0,0,1,0
n,003577,0,0,0,1,0
n,003578,0,0,0,1,0
n,003579,0,0,0,1,0
n,003580,2,0,0,1,0
n,003581,0,0,0,1,6
n,003582,1,0,0,1,0
n,003583,0,0,0,1,0
n,003584,0,0,0,1,1
n,003585,0,0,0,1,0
n,003586,0,0,0,1,0
n,003587,0,0,0,1,0
n,003588,0,0,0,1,0
n,003589,0,0,0,1,3
n,003590,0,0,0,1,0
n,003591,0,0,0,1,0
n,003592,0,0,0,1,0
n,003593,0,0,0,1,0
n,003594,0,0,0,1,1
n,003595,1,0,0,1,8
n,003596,0,0,0,1,1
n,003597,0,0,0,1,2
n,003598,0,0,0,1,2
n,003599,0,0,0,1,4
n,003600,0,0,0,1,5
n,003601,0,0,0,1,15
n,003602,0,0,0,1,0
n,003603,0,0,0,1,0
n,003604,0,0,0,1,0
n,003605,0,0,0,1,0
n,003606,0,0,0,1,1
n,003607,0,0,0,1,0
n,003608,0,0,0,1,2
n,003609,0,0,0,1,3
n,003610,0,0,0,1,5
n,003611,0,0,0,1,0
n,003612,1,0,0,1,0
n,003613,0,0,0,1,0
n,003614,0,0,0,1,0
n,003615,0,0,0,1,0
n,003616,0,0,0,1,2
n,003617,0,0,0,1,3
n,003618,0,0,0,1,0
n,003619,0,0,0,1,3
d,003620,2,0,0,1,0
n,003621,0,0,0,1,19
n,003622,0,0,0,1,0
n,003623,1,0,0,1,0
n,003624,0,0,0,1,0
n,003625,0,0,0,1,0
n,003626,0,0,0,1,7
n,003627,0,0,0,1,4
n,003628,0,0,0,1,1
n,003629,0,0,0,1,0
n,003630,0,0,0,1,1
n,003631,0,0,0,1,0
n,003632,0,0,0,1,9
n,003633,0,0,0,1,0
n,003634,0,0,0,1,47
n,003635,0,0,0,1,1
n,003636,0,0,0,1,0
n,003637,0,0,0,1,0
n,003638,0,0,0,1,1
n,003639,0,0,0,1,0
n,003640,0,0,0,1,0
n,003641,0,0,0,1,78
n,003642,0,0,0,1,0
n,003643,0,0,0,1,0
n,003644,0,0,0,1,0
n,003645,0,0,0,1,0
n,003646,0,0,0,1,0
n,003647,0,0,0,1,18
n,003648,0,0,0,1,0
n,003649,0,0,0,1,0
n,003650,0,0,0,1,0
n,003651,0,0,0,1,1
n,003652,0,0,0,1,2
n,003653,0,0,0,1,0
n,003654,0,0,0,1,12
n,003655,0,0,0,1,60
n,003656,0,0,0,1,14
n,003657,0,0,0,1,1
n,003658,0,0,0,1,0
n,003659,0,0,0,1,0
n,003660,0,0,0,1,0
n,003661,0,0,0,1,0
n,003662,0,0,0,1,2
n,003663,0,0,0,1,6
n,003664,0,0,0,1,10
n,003665,0,0,0,1,0
n,003666,0,0,0,1,8
n,003667,0,0,0,1,0
n,003668,0,0,0,1,0
n,003669,0,0,0,1,0
n,003670,0,0,0,1,0
n,003671,0,0,0,1,1
n,003672,0,0,0,1,18
n,003673,0,0,0,1,6
n,003674,0,0,0,1,0
n,003675,1,0,0,1,0
d,003676,0,0,0,1,0
n,003677,0,0,0,1,4
n,003678,0,0,0,1,0
n,003679,0,0,0,1,0
n,003680,0,0,0,1,6
n,003681,1,0,0,1,0
n,003682,0,0,0,1,0
n,003683,0,0,0,1,0
n,003684,0,0,0,1,1
n,003685,0,0,0,1,24
n,003686,0,0,0,1,0
n,003687,0,0,0,1,54
n,003688,0,0,0,1,0
n,003689,0,0,0,1,0
n,003690,0,0,0,1,7
n,003691,5,0,0,1,0
n,003692,0,0,0,1,0
n,003693,0,0,0,1,0
n,003694,0,0,0,1,0
n,003695,0,0,0,1,4
n,003696,0,0,0,1,9
n,003697,0,0,0,1,0
n,003698,0,0,0,1,3
n,003699,0,0,0,1,0
n,003700,0,0,0,1,9
n,003701,0,0,0,1,2
n,003702,0,0,0,1,2
n,003703,0,0,0,1,8
n,003704,0,0,0,1,1
n,003705,0,0,0,1,0
n,003706,0,0,0,1,0
n,003707,0,0,0,1,0
n,003708,0,0,0,1,0
n,003709,0,0,0,1,0
n,003710,0,0,0,1,3
n,003711,0,0,0,1,0
n,003712,0,0,0,1,0
n,003713,0,0,0,1,16
n,003714,0,0,0,1,3
n,003715,0,0,0,1,0
n,003716,0,0,0,1,0
n,003717,0,0,0,1,0
n,003718,0,0,0,1,0
n,003719,0,0,0,1,2
n,003720,0,0,0,1,0
n,003721,0,0,0,1,0
n,003722,0,0,0,1,2
n,003723,0,0,0,1,0
n,003724,0,0,0,1,0
n,003725,0,0,0,1,3
n,003726,0,0,0,1,3
n,003727,0,0,0,1,12
n,003728,0,0,0,1,5
n,003729,0,0,0,1,0
n,003730,0,0,0,1,0
n,003731,0,0,0,1,5
n,003732,0,0,0,1,0
n,003733,0,0,0,1,9
n,003734,0,0,0,1,0
n,003735,0,0,0,1,6
n,003736,0,0,0,1,0
n,003737,0,0,0,1,0
n,003738,0,0,0,1,4
n,003739,0,0,0,1,2
n,003740,0,0,0,1,0
n,003741,0,0,0,1,8
n,003742,0,0,0,1,0
n,003743,0,0,0,1,1
n,003744,0,0,0,1,29
n,003745,0,0,0,1,0
n,003746,0,0,0,1,8
n,003747,0,0,0,1,0
n,003748,0,0,0,1,1
n,003749,0,0,0,1,0
n,003750,0,1,0,1,0
n,003751,0,0,0,1,0
n,003752,0,0,0,1,0
n,003753,0,0,0,1,0
n,003754,0,0,0,1,0
n,003755,0,0,0,1,0
n,003756,0,0,0,1,2
n,003757,0,0,0,1,0
n,003758,0,0,0,1,1
n,003759,0,0,0,1,0
n,003760,0,0,0,1,0
n,003761,0,0,0,1,0
n,003762,0,0,0,1,0
n,003763,0,0,0,1,20
n,003764,0,0,0,1,0
n,003765,0,0,0,1,5
n,003766,0,0,0,1,1
n,003767,0,0,0,1,0
n,003768,0,0,0,1,1
n,003769,0,0,0,1,0
n,003770,0,0,0,1,3
n,003771,0,0,0,1,0
n,003772,0,0,0,1,29
n,003773,0,0,0,1,0
n,003774,0,0,0,1,0
n,003775,0,0,0,1,0
n,003776,0,0,0,1,0
n,003777,0,0,0,1,0
n,003778,0,0,0,1,1
n,003779,0,0,0,1,0
n,003780,0,0,0,1,1
n,003781,0,0,0,1,0
n,003782,0,0,0,1,22
n,003783,0,0,0,1,0
n,003784,0,0,0,1,0
n,003785,0,0,0,1,0
n,003786,0,0,0,1,0
n,003787,0,0,0,1,0
n,003788,0,0,0,1,0
n,003789,0,0,0,1,10
n,003790,0,0,0,1,0
n,003791,0,0,0,1,0
n,003792,0,0,0,1,9
n,003793,0,0,0,1,6
n,003794,0,0,0,1,27
n,003795,0,0,0,1,4
n,003796,0,0,0,1,0
n,003797,1,0,0,1,0
n,003798,0,0,0,1,5
n,003799,1,0,0,1,1
n,003800,0,0,0,1,0
n,003801,0,0,0,1,0
n,003802,0,0,0,1,0
n,003803,0,0,0,1,0
n,003804,0,0,0,1,0
n,003805,0,0,0,1,2
n,003806,0,0,0,1,26
n,003807,0,0,0,1,0
n,003808,0,0,0,1,0
n,003809,0,0,0,1,17
n,003810,0,0,0,1,0
n,003811,0,0,0,1,0
n,003812,0,0,0,1,0
n,003813,0,0,0,1,1
n,003814,0,0,0,1,0
n,003815,0,0,0,1,0
n,003816,0,0,0,1,0
n,003817,1,0,0,1,0
n,003818,0,0,0,1,1
n,003819,0,0,0,1,0
n,003820,0,0,0,1,1
n,003821,0,0,0,1,3
n,003822,0,0,0,1,0
n,003823,0,0,0,1,0
n,003824,0,0,0,1,3
n,003825,0,0,0,1,1
n,003826,0,0,0,1,0
n,003827,0,0,0,1,0
n,003828,0,0,0,1,0
n,003829,0,0,0,1,0
n,003830,0,0,0,1,0
n,003831,0,0,0,1,0
n,003832,0,0,0,1,0
n,003833,0,0,0,1,1
n,003834,0,0,0,1,6
d,003835,1,0,0,1,0
n,003836,0,0,0,1,1
n,003837,0,0,0,1,2
n,003838,0,0,0,1,0
n,003839,0,0,0,1,0
n,003840,0,0,0,1,1
n,003841,0,0,0,1,7
n,003842,0,0,0,1,0
n,003843,0,0,0,1,0
n,003844,0,0,0,1,0
n,003845,0,0,0,1,0
n,003846,0,0,0,1,0
n,003847,0,0,0,1,0
n,003848,0,0,0,1,0
n,003849,0,0,0,1,2
n,003850,0,0,0,1,0
n,003851,0,0,0,1,0
n,003852,0,0,0,1,0
n,003853,0,0,0,1,1
n,003854,0,0,0,1,0
n,003855,0,0,0,1,1
n,003856,0,0,0,1,0
n,003857,0,0,0,1,4
n,003858,0,0,0,1,0
n,003859,0,0,0,1,0
n,003860,0,0,0,1,0
n,003861,0,0,0,1,0
n,003862,1,0,0,1,8
n,003863,0,0,0,1,0
n,003864,1,0,0,1,0
n,003865,0,0,0,1,0
n,003866,0,0,0,1,2
n,003867,0,0,0,1,1
n,003868,0,0,0,1,54
n,003869,0,0,0,1,0
n,003870,0,0,0,1,0
n,003871,0,0,0,1,1
n,003872,0,0,0,1,0
n,003873,0,0,0,1,0
n,003874,0,0,0,1,0
n,003875,0,0,0,1,0
n,003876,0,0,0,1,0
n,003877,0,0,0,1,0
n,003878,0,0,0,1,0
n,003879,0,0,0,1,0
n,003880,0,0,0,1,0
n,003881,0,0,0,1,8
n,003882,0,0,0,1,2
n,003883,0,0,0,1,0
n,003884,0,0,0,1,0
n,003885,1,0,0,1,9
n,003886,0,0,0,1,0
n,003887,0,0,0,1,7
n,003888,0,0,0,1,1
n,003889,0,0,0,1,18
n,003890,0,0,0,1,0
n,003891,0,0,0,1,2
n,003892,0,0,0,1,0
n,003893,0,0,0,1,0
n,003894,0,0,0,1,1
n,003895,0,0,0,1,2
n,003896,0,0,0,1,0
n,003897,0,0,0,1,1
n,003898,0,0,0,1,0
n,003899,0,0,0,1,0
n,003900,0,0,0,1,0
n,003901,0,0,0,1,1
n,003902,0,0,0,1,13
n,003903,0,0,0,1,0
n,003904,0,0,0,1,12
n,003905,0,0,0,1,0
n,003906,0,0,0,1,3
n,003907,0,0,0,1,0
n,003908,0,0,0,1,1
n,003909,0,0,0,1,0
n,003910,0,0,0,1,0
n,003911,1,0,0,1,0
n,003912,0,0,0,1,6
n,003913,0,0,0,1,0
n,003914,0,1,0,1,0
p,003915,0,0,0,1,0
n,003916,0,0,0,1,3
n,003917,0,0,0,1,0
n,003918,0,0,0,1,0
n,003919,0,0,0,1,0
n,003920,0,0,0,1,0
n,003921,0,0,0,1,0
n,003922,0,0,0,1,28
n,003923,0,0,0,1,1
n,003924,0,0,0,1,0
n,003925,0,0,0,1,0
n,003926,0,0,0,1,0
n,003927,0,0,0,1,11
n,003928,0,0,0,1,1
n,003929,0,0,0,1,0
n,003930,0,0,0,1,0
n,003931,0,0,0,1,0
n,003932,1,0,0,1,0
n,003933,0,0,0,1,0
n,003934,0,0,0,1,0
n,003935,0,0,0,1,0
n,003936,0,0,0,1,0
n,003937,0,0,0,1,2
n,003938,0,0,0,1,1
n,003939,0,0,0,1,0
n,003940,0,0,0,1,0
n,003941,0,0,0,1,0
n,003942,0,0,0,1,12
n,003943,0,0,0,1,0
n,003944,0,0,0,1,1
n,003945,0,0,0,1,0
n,003946,0,0,0,1,0
n,003947,0,0,0,1,0
n,003948,0,0,0,1,0
n,003949,0,0,0,1,0
n,003950,0,0,0,1,0
n,003951,0,0,0,1,20
n,003952,0,0,0,1,0
n,003953,0,0,0,1,0
n,003954,0,0,0,1,0
n,003955,0,0,0,1,0
n,003956,0,0,0,1,1
n,003957,0,0,0,1,0
n,003958,0,0,0,1,2
n,003959,0,0,0,1,0
n,003960,0,0,0,1,2
n,003961,0,0,1,1,0
n,003962,0,0,0,1,1
n,003963,0,0,0,1,0
n,003964,0,0,0,1,2
n,003965,2,0,0,1,1
n,003966,0,0,0,1,1
n,003967,1,0,0,1,0
n,003968,0,0,0,1,0
n,003969,0,0,0,1,0
n,003970,0,0,0,1,0
n,003971,0,0,0,1,0
n,003972,0,1,0,1,0
n,003973,0,0,0,1,0
n,003974,0,0,0,1,0
n,003975,0,0,0,1,0
n,003976,0,0,0,1,0
n,003977,0,0,0,1,1
n,003978,0,0,0,1,0
n,003979,0,0,0,1,12
n,003980,0,0,0,1,13
n,003981,0,0,0,1,0
n,003982,0,0,0,1,0
n,003983,0,0,0,1,0
n,003984,0,0,0,1,2
n,003985,0,0,0,1,0
n,003986,0,0,0,1,1
n,003987,0,0,0,1,5
n,003988,0,0,0,1,0
n,003989,0,0,0,1,0
n,003990,0,0,0,1,5
n,003991,3,0,0,1,4
n,003992,0,0,0,1,0
n,003993,0,0,0,1,5
n,003994,1,0,0,1,1
n,003995,0,0,0,1,2
n,003996,0,0,0,1,12
n,003997,0,0,0,1,0
n,003998,0,0,0,1,0
n,003999,0,0,0,1,2
n,004000,0,0,0,1,0
n,004001,0,0,0,1,10
n,004002,0,0,0,1,0
n,004003,0,0,0,1,29
n,004004,0,0,0,1,3
n,004005,0,0,0,1,6
n,004006,0,0,0,1,0
n,004007,0,0,0,1,0
n,004008,0,0,0,1,0
n,004009,0,0,0,1,1
n,004010,0,0,0,1,0
n,004011,0,0,0,1,7
n,004012,0,0,0,1,0
n,004013,0,0,0,1,0
n,004014,0,0,0,1,7
n,004015,0,0,0,1,1
n,004016,0,0,0,1,0
n,004017,0,0,0,1,10
n,004018,0,0,0,1,11
n,004019,0,0,0,1,1
n,004020,0,0,0,1,22
n,004021,0,0,0,1,1
n,004022,0,0,0,1,0
n,004023,0,0,0,1,23
n,004024,0,0,0,1,0
n,004025,0,0,0,1,12
n,004026,0,0,0,1,0
n,004027,0,0,0,1,0
n,004028,0,0,0,1,0
n,004029,0,0,0,1,0
n,004030,0,0,0,1,0
n,004031,0,0,0,1,0
d,004032,5,0,0,1,1
n,004033,0,0,0,1,2
n,004034,0,0,0,1,5
n,004035,0,0,0,1,8
n,004036,2,0,0,1,1
n,004037,0,0,0,1,0
n,004038,0,0,0,1,0
n,004039,0,0,0,1,0
n,004040,0,1,0,1,0
n,004041,0,0,0,1,1
n,004042,0,0,0,1,0
n,004043,0,0,0,1,2
n,004044,0,0,0,1,0
n,004045,0,0,0,1,0
n,004046,0,0,0,1,0
n,004047,0,0,0,1,0
n,004048,0,0,0,1,1
n,004049,0,0,0,1,35
n,004050,0,0,0,1,0
n,004051,0,0,0,1,23
n,004052,0,0,0,1,4
n,004053,0,0,0,1,0
n,004054,0,0,0,1,0
n,004055,0,0,0,1,0
n,004056,0,0,0,1,6
n,004057,0,0,0,1,1
n,004058,0,0,0,1,28
n,004059,0,0,0,1,0
n,004060,0,0,0,1,0
n,004061,0,0,0,1,27
n,004062,0,0,0,1,0
n,004063,0,0,0,1,8
n,004064,0,0,0,1,14
n,004065,0,0,0,1,0
n,004066,0,0,0,1,14
n,004067,0,0,0,1,4
n,004068,0,0,0,1,9
n,004069,0,0,0,1,0
n,004070,0,0,0,1,0
n,004071,0,0,0,1,5
n,004072,0,0,0,1,23
n,004073,0,0,0,1,0
n,004074,0,0,0,1,0
n,004075,0,0,0,1,0
n,004076,0,0,0,1,0
d,004077,5,0,0,1,0
n,004078,0,0,0,1,1
n,004079,0,0,0,1,0
n,004080,0,0,0,1,0
n,004081,0,0,0,1,9
n,004082,0,0,0,1,12
n,004083,0,0,0,1,0
n,004084,2,0,0,1,3
n,004085,0,0,0,1,26
n,004086,0,0,0,1,0
n,004087,0,0,0,1,0
n,004088,0,0,0,1,2
n,004089,0,0,0,1,9
n,004090,0,0,0,1,1
n,004091,0,0,0,1,9
n,004092,0,0,0,1,0
n,004093,0,0,0,1,5
n,004094,0,0,0,1,1
n,004095,0,0,0,1,0
n,004096,0,0,0,1,0
n,004097,0,0,0,1,0
n,004098,0,0,0,1,0
n,004099,0,0,0,1,4
n,004100,0,0,0,1,0
n,004101,0,0,0,1,1
n,004102,1,0,0,1,0
n,004103,0,0,0,1,0
n,004104,0,0,0,1,0
n,004105,0,0,0,1,0
n,004106,0,0,0,1,6
n,004107,0,0,0,1,0
p,004108,0,0,0,1,0
n,004109,0,0,0,1,1
n,004110,0,0,0,1,0
n,004111,0,0,0,1,0
n,004112,0,0,0,1,4
n,004113,0,0,0,1,1
n,004114,1,0,0,1,0
n,004115,0,0,0,1,0
n,004116,0,0,0,1,0
n,004117,0,0,0,1,10
n,004118,0,0,0,1,18
n,004119,0,0,0,1,0
n,004120,0,0,0,1,6
n,004121,0,0,0,1,3
n,004122,0,0,0,1,0
n,004123,0,0,0,1,6
d,004124,0,0,0,1,0
n,004125,0,0,0,1,0
n,004126,0,0,0,1,2
n,004127,0,0,0,1,1
n,004128,0,0,0,1,1
n,004129,0,0,0,1,2
n,004130,1,0,0,1,0
n,004131,0,0,0,1,0
n,004132,0,0,0,1,0
n,004133,2,0,0,1,0
n,004134,0,0,0,1,2
n,004135,0,0,0,1,3
n,004136,0,0,0,1,0
n,004137,6,0,0,1,0
n,004138,0,0,0,1,0
n,004139,0,0,0,1,0
n,004140,0,0,0,1,2
n,004141,0,0,0,1,0
n,004142,0,0,0,1,14
n,004143,0,0,0,1,0
n,004144,0,0,0,1,0
n,004145,0,0,0,1,0
n,004146,0,0,0,1,0
n,004147,0,0,0,1,1
n,004148,0,0,0,1,18
n,004149,0,0,0,1,2
n,004150,0,0,0,1,0
n,004151,0,0,0,1,0
n,004152,0,0,0,1,0
n,004153,0,0,0,1,0
n,004154,0,0,0,1,0
n,004155,0,0,0,1,1
n,004156,0,0,0,1,2
n,004157,0,0,0,1,0
n,004158,0,0,0,1,8
n,004159,0,0,0,1,0
n,004160,0,0,0,1,0
n,004161,0,0,0,1,0
n,004162,0,0,0,1,0
n,004163,0,0,0,1,0
n,004164,0,0,0,1,0
n,004165,0,0,0,1,7
p,004166,0,0,0,1,0
n,004167,0,0,0,1,1
n,004168,0,0,0,1,0
n,004169,0,0,0,1,1
n,004170,0,0,0,1,7
n,004171,0,0,0,1,3
n,004172,0,0,0,1,1
n,004173,0,0,0,1,5
n,004174,0,0,0,1,8
n,004175,0,0,0,1,0
n,004176,0,0,0,1,0
n,004177,0,0,0,1,0
n,004178,0,0,0,1,0
n,004179,0,0,0,1,0
n,004180,0,0,0,1,0
n,004181,0,0,0,1,0
n,004182,0,0,0,1,0
n,004183,0,0,0,1,6
n,004184,0,0,0,1,0
n,004185,0,0,0,1,0
n,004186,0,0,0,1,0
n,004187,0,0,0,1,0
n,004188,0,0,0,1,0
n,004189,0,0,0,1,14
n,004190,0,0,0,1,0
n,004191,0,0,0,1,3
n,004192,0,0,0,1,0
n,004193,0,0,0,1,4
n,004194,0,0,0,1,0
n,004195,0,0,0,1,0
n,004196,0,0,0,1,0
n,004197,0,0,0,1,0
n,004198,0,0,0,1,0
n,004199,0,0,0,1,0
n,004200,0,0,0,1,4
n,004201,0,0,0,1,0
n,004202,0,0,0,1,0
n,004203,0,0,0,1,0
n,004204,0,0,0,1,0
n,004205,0,0,0,1,6
n,004206,0,0,0,1,6
n,004207,0,0,0,1,0
n,004208,0,0,0,1,1
n,004209,0,0,0,1,0
n,004210,0,0,0,1,0
n,004211,0,0,0,1,0
n,004212,0,0,0,1,0
n,004213,0,0,0,1,0
n,004214,0,0,0,1,1
n,004215,0,0,0,1,0
n,004216,1,0,0,1,3
n,004217,0,0,0,1,0
n,004218,0,0,0,1,0
n,004219,0,0,0,1,29
n,004220,1,0,0,1,0
n,004221,0,0,0,1,0
n,004222,0,0,0,1,0
n,004223,0,0,0,1,5
n,004224,0,0,0,1,1
n,004225,0,0,0,1,0
n,004226,0,0,0,1,0
n,004227,0,0,0,1,5
n,004228,0,0,0,1,0
n,004229,0,0,0,1,2
n,004230,0,0,0,1,0
n,004231,0,0,0,1,0
n,004232,0,0,0,1,1
n,004233,0,0,0,1,0
n,004234,1,0,0,1,0
n,004235,0,0,0,1,1
n,004236,0,0,0,1,0
n,004237,0,0,0,1,7
n,004238,0,0,0,1,0
n,004239,0,0,0,1,0
n,004240,0,0,0,1,0
n,004241,0,0,0,1,1
n,004242,0,0,0,1,9
n,004243,0,0,0,1,0
n,004244,0,0,0,1,0
n,004245,0,0,0,1,12
n,004246,0,0,0,1,0
n,004247,0,0,0,1,0
n,004248,0,0,0,1,1
n,004249,0,0,0,1,15
n,004250,0,0,0,1,0
n,004251,1,0,0,1,1
n,004252,0,0,0,1,2
n,004253,0,0,0,1,0
d,004254,0,0,0,1,0
n,004255,0,0,0,1,1
n,004256,0,0,0,1,0
n,004257,0,0,0,1,37
n,004258,0,0,0,1,0
n,004259,0,0,0,1,0
n,004260,0,0,0,1,0
n,004261,0,0,0,1,7
n,004262,0,0,0,1,174
n,004263,0,0,0,1,23
n,004264,0,0,0,1,26
d,004265,2,0,0,1,0
n,004266,0,0,0,1,0
n,004267,0,0,0,1,30
n,004268,0,0,0,1,0
n,004269,0,0,0,1,1
n,004270,0,0,0,1,1
n,004271,0,0,0,1,0
n,004272,0,0,0,1,0
n,004273,0,0,0,1,0
n,004274,0,0,0,1,1
n,004275,0,0,0,1,1
n,004276,0,0,0,1,0
n,004277,0,0,0,1,0
n,004278,0,0,0,1,1
n,004279,0,0,0,1,1
n,004280,0,0,0,1,0
n,004281,0,0,0,1,0
n,004282,0,0,0,1,0
n,004283,0,0,0,1,0
n,004284,0,0,0,1,0
n,004285,1,1,0,1,0
n,004286,0,0,0,1,0
n,004287,0,0,0,1,1
n,004288,0,0,0,1,2
n,004289,0,0,0,1,0
n,004290,0,0,0,1,0
n,004291,0,0,0,1,0
n,004292,0,0,0,1,71
n,004293,0,0,0,1,0
n,004294,0,0,0,1,0
n,004295,0,0,0,1,0
n,004296,0,0,0,1,23
n,004297,0,0,0,1,1
n,004298,0,0,0,1,0
n,004299,0,0,0,1,4
n,004300,0,0,0,1,0
n,004301,0,0,0,1,0
n,004302,0,0,0,1,0
n,004303,0,0,0,1,9
n,004304,0,0,0,1,0
n,004305,0,0,0,1,8
n,004306,0,0,0,1,0
n,004307,0,0,0,1,0
n,004308,0,0,0,1,0
n,004309,0,0,0,1,0
n,004310,0,0,0,1,1
n,004311,0,0,0,1,0
d,004312,0,0,0,1,0
n,004313,0,0,0,1,0
n,004314,0,0,0,1,4
n,004315,0,0,0,1,0
n,004316,0,0,0,1,6
n,004317,0,0,0,1,0
n,004318,0,0,0,1,0
n,004319,0,0,0,1,2
n,004320,0,0,0,1,0
n,004321,0,0,0,1,26
n,004322,0,0,0,1,3
n,004323,0,0,0,1,0
n,004324,0,0,0,1,0
n,004325,0,0,0,1,0
n,004326,0,0,0,1,4
n,004327,0,0,0,1,3
n,004328,0,0,0,1,0
n,004329,0,0,0,1,0
n,004330,0,0,0,1,0
n,004331,0,0,0,1,1
n,004332,0,0,0,1,10
n,004333,0,0,0,1,0
n,004334,0,0,0,1,0
n,004335,0,0,0,1,1
n,004336,0,0,0,1,1
n,004337,0,0,0,1,0
n,004338,0,0,0,1,0
n,004339,0,0,0,1,0
n,004340,0,0,0,1,0
n,004341,0,0,0,1,2
n,004342,0,0,0,1,14
n,004343,0,0,0,1,0
n,004344,0,0,0,1,0
n,004345,0,0,1,1,12
n,004346,0,0,0,1,0
n,004347,0,0,0,1,0
n,004348,0,0,0,1,0
n,004349,0,0,0,1,0
n,004350,0,0,0,1,1
n,004351,0,0,0,1,55
n,004352,0,0,0,1,0
n,004353,0,0,0,1,0
n,004354,0,0,0,1,0
n,004355,0,0,0,1,0
n,004356,0,0,0,1,0
n,004357,0,0,0,1,0
n,004358,0,0,0,1,0
n,004359,0,0,0,1,0
n,004360,0,0,0,1,1
n,004361,0,0,0,1,0
n,004362,0,0,0,1,14
n,004363,0,0,0,1,2
n,004364,1,0,0,1,1
n,004365,0,0,0,1,0
n,004366,0,0,0,1,2
n,004367,0,0,0,1,0
n,004368,0,0,0,1,0
n,004369,0,0,0,1,0
n,004370,0,0,0,1,0
n,004371,0,0,0,1,0
n,004372,0,0,0,1,0
n,004373,0,0,0,1,27
n,004374,0,0,0,1,0
n,004375,1,0,0,1,3
n,004376,0,0,0,1,2
n,004377,0,0,0,1,20
n,004378,0,0,0,1,0
n,004379,0,0,0,1,4
n,004380,0,0,0,1,0
n,004381,0,0,0,1,0
d,004382,5,0,0,1,0
n,004383,0,0,0,1,1
n,004384,0,0,0,1,0
n,004385,0,0,0,1,0
n,004386,0,0,0,1,0
n,004387,0,0,0,1,21
n,004388,0,0,0,1,37
n,004389,0,0,0,1,0
n,004390,0,0,0,1,1
n,004391,0,0,0,1,0
n,004392,0,0,0,1,14
n,004393,5,0,0,1,0
n,004394,0,0,0,1,2
n,004395,0,0,0,1,0
n,004396,0,0,0,1,1
n,004397,0,0,0,1,17
n,004398,0,0,0,1,0
n,004399,0,0,0,1,0
n,004400,0,0,0,1,6
n,004401,0,0,0,1,4
n,004402,0,0,0,1,0
n,004403,0,0,0,1,0
n,004404,0,0,0,1,2
n,004405,0,0,0,1,47
n,004406,0,0,0,1,0
n,004407,1,0,0,1,3
n,004408,0,0,0,1,1
n,004409,0,0,0,1,1
n,004410,0,0,0,1,0
n,004411,0,0,0,1,0
n,004412,0,0,0,1,0
n,004413,0,0,0,1,1
n,004414,0,0,0,1,0
n,004415,0,0,0,1,0
n,004416,0,0,0,1,0
n,004417,0,0,0,1,26
n,004418,0,0,0,1,0
n,004419,1,0,0,1,2
n,004420,0,0,0,1,0
n,004421,0,0,0,1,1
n,004422,0,0,0,1,0
n,004423,0,0,0,1,3
n,004424,1,0,0,1,21
n,004425,0,0,0,1,8
n,004426,0,0,0,1,0
n,004427,0,0,0,1,0
n,004428,0,0,0,1,1
n,004429,0,0,0,1,7
n,004430,0,0,0,1,31
n,004431,0,0,0,1,0
n,004432,0,0,0,1,16
n,004433,0,1,0,1,0
n,004434,0,0,0,1,0
n,004435,0,0,0,1,21
n,004436,0,0,0,1,0
n,004437,0,0,0,1,11
n,004438,0,0,0,1,47
n,004439,0,0,0,1,1
n,004440,0,0,0,1,0
n,004441,0,0,0,1,0
n,004442,0,0,0,1,0
n,004443,0,0,0,1,1
n,004444,0,0,0,1,0
n,004445,0,0,0,1,0
n,004446,0,0,0,1,0
n,004447,0,0,0,1,0
n,004448,0,0,0,1,0
